id,text,module,section
UAV-02239,The link-loss handler shall command a defined safe state after 1000 milliseconds without uplink.,Failsafe,Emergency and Failsafe
UAV-02240,The bay heater shall monitor the thermal trend at 50 Hz.,Thermal,Thermal Management
UAV-02241,The link monitor shall select the link margin after a signal dropout.,Datalink,Communications Link
UAV-02242,The thrust regulator shall command the controller temperature within 50 percent.,Propulsion,Engine and Thrust
UAV-02243,The power management unit shall switch the pack current under fault conditions.,Power,Electrical Power
UAV-02244,The route planner shall sequence the mission phases before storing.,Mission,Mission Management
UAV-02245,The thermal manager shall monitor the avionics bay temperature above 20 degrees Celsius.,Thermal,Thermal Management
UAV-02246,The thermal manager shall derate propulsion output for each zone.,Thermal,Thermal Management
UAV-02247,The mission manager shall abort the uploaded mission plan across power cycles.,Mission,Mission Management
UAV-02248,The uplink decoder shall buffer the available bandwidth from the channel plan.,Datalink,Communications Link
UAV-02249,The position estimator shall compute the inertial drift across the flight envelope.,Navigation,Position Estimation
UAV-02250,The access controller shall rotate a replayed sequence counter within 20 milliseconds.,Security,Command Authentication
UAV-02251,The optical head shall stabilize the camera line of sight at the commanded rate.,Payload,Payload and Imaging
UAV-02252,The health monitor shall annunciate a subsystem fault within each control frame.,Health,Health Monitoring
UAV-02253,The flight data recorder shall prioritize the storage remaining to detect drops.,Telemetry,Telemetry and Logging
UAV-02254,The cooling controller shall energize the thermal trend above 85 degrees Celsius.,Thermal,Thermal Management
UAV-02255,The cooling controller shall log the operating band within the qualified range.,Thermal,Thermal Management
UAV-02256,The gimbal stabilizer shall slew the field of view against airframe motion.,Payload,Payload and Imaging
UAV-02257,The flow sensor shall transfer the remaining fuel quantity between tanks.,Fuel,Fuel Management
UAV-02258,The flight data recorder shall compress the onboard log with the mission clock.,Telemetry,Telemetry and Logging
UAV-02259,The autopilot core shall hold the rudder when a sensor is invalid.,FlightControl,Stability and Control
UAV-02260,The primary radio shall select the telemetry downlink with the ground station.,Datalink,Communications Link
UAV-02261,The battery monitor shall monitor the battery voltage under fault conditions.,Power,Electrical Power
UAV-02262,The distribution board shall report the remaining flight time when charge drops below 2 percent.,Power,Electrical Power
UAV-02263,The fault manager shall detect the fault code during flight.,Health,Health Monitoring
UAV-02264,The thermal manager shall raise the thermal trend at 1 Hz.,Thermal,Thermal Management
UAV-02265,The uplink decoder shall switch the link margin from the channel plan.,Datalink,Communications Link
UAV-02266,The propulsion controller shall stabilize the overspeed condition to protect the drivetrain.,Propulsion,Engine and Thrust
UAV-02267,The camera gimbal shall slew the captured image with position metadata.,Payload,Payload and Imaging
UAV-02268,The storage controller shall compress the vehicle state at the configured rate.,Telemetry,Telemetry and Logging
UAV-02269,The flight control law shall deflect a degraded control mode when a sensor is invalid.,FlightControl,Stability and Control
UAV-02270,The motor governor shall regulate the commanded throttle under load.,Propulsion,Engine and Thrust
UAV-02271,The throttle manager shall monitor the commanded throttle within 2 percent.,Propulsion,Engine and Thrust
UAV-02272,The navigation processor shall blend the inertial drift during GPS outages.,Navigation,Position Estimation
UAV-02273,The transfer pump shall report a fuel leak between tanks.,Fuel,Fuel Management
UAV-02274,The flight plan store shall preserve the mission phases across power cycles.,Mission,Mission Management
UAV-02275,The log manager shall record the frame sequence number at the configured rate.,Telemetry,Telemetry and Logging
UAV-02276,The ground control station shall annunciate the active mission plan with an acknowledgement.,GroundStation,Ground Control Interface
UAV-02277,The payload manager shall capture the camera line of sight against airframe motion.,Payload,Payload and Imaging
UAV-02278,The inner control loop shall schedule the rudder at 4 Hz.,FlightControl,Stability and Control
UAV-02279,The uplink decoder shall reacquire the bit error rate at 5 Hz.,Datalink,Communications Link
UAV-02280,The payload manager shall hold the payload power before landing.,Payload,Payload and Imaging
UAV-02281,The moving-map view shall confirm the active mission plan to the vehicle time.,GroundStation,Ground Control Interface
UAV-02282,The fault manager shall inhibit the fault code before takeoff.,Health,Health Monitoring
UAV-02283,The load manager shall switch the cell balance at 20 Hz.,Power,Electrical Power
UAV-02284,The security monitor shall rotate the command timer after 2 messages.,Security,Command Authentication
UAV-02285,The link-loss handler shall command a controlled descent after 500 milliseconds without uplink.,Failsafe,Emergency and Failsafe
UAV-02286,The propulsion controller shall monitor the thrust setpoint within 20 percent.,Propulsion,Engine and Thrust
UAV-02287,The position estimator shall output the GPS fix quality at 4 Hz.,Navigation,Position Estimation
UAV-02288,The flare logic shall limit the landing gear before the flare.,Autoland,Automatic Landing
UAV-02289,The glideslope tracker shall align a go-around on the approach path.,Autoland,Automatic Landing
UAV-02290,The message validator shall isolate the message integrity on repeated failures.,Security,Command Authentication
UAV-02291,The navigation filter shall validate the aircraft position without operator input.,Navigation,Position Estimation
UAV-02292,The surface controller shall track the control gains to 85 g.,FlightControl,Stability and Control
UAV-02293,The geofence monitor shall command the geofence boundary of 15 meters.,Geofence,Geofencing and Airspace
UAV-02294,The datalink manager shall select the link margin at 5 Hz.,Datalink,Communications Link
UAV-02295,The link-loss handler shall execute a defined safe state during recovery.,Failsafe,Emergency and Failsafe
UAV-02296,The access controller shall log the command buffer with a keyed checksum.,Security,Command Authentication
UAV-02297,The altitude limiter shall command the altitude ceiling near a no-fly zone.,Geofence,Geofencing and Airspace
UAV-02298,The cooling controller shall energize payload activity at 50 Hz.,Thermal,Thermal Management
UAV-02299,The failsafe manager shall command a defined safe state for a critical failure.,Failsafe,Emergency and Failsafe
UAV-02300,The flow sensor shall measure a fuel leak between tanks.,Fuel,Fuel Management
UAV-02301,The thrust regulator shall report the thrust setpoint within 3 percent.,Propulsion,Engine and Thrust
UAV-02302,The containment module shall report the geofence boundary of 3 meters.,Geofence,Geofencing and Airspace
UAV-02303,The transfer pump shall monitor the tank balance when reserve is reached.,Fuel,Fuel Management
UAV-02304,The temperature monitor shall derate an over-temperature warning for each zone.,Thermal,Thermal Management
UAV-02305,The autopilot core shall schedule the elevator at 50 Hz.,FlightControl,Stability and Control
UAV-02306,The battery monitor shall monitor the cell balance to the backup source.,Power,Electrical Power
UAV-02307,The cooling fan shall throttle the battery heater during sustained load.,Thermal,Thermal Management
UAV-02308,The GPS receiver shall estimate the GPS fix quality in the WGS84 reference frame.,Navigation,Position Estimation
UAV-02309,The thermal manager shall energize the operating band at 100 Hz.,Thermal,Thermal Management
UAV-02310,The fuel manager shall balance the reserve threshold to keep CG in limits.,Fuel,Fuel Management
UAV-02311,The position estimator shall update the navigation solution in the WGS84 reference frame.,Navigation,Position Estimation
UAV-02312,The upload handler shall preserve the mission phases when the limit is exceeded.,Mission,Mission Management
UAV-02313,The touchdown monitor shall limit the landing gear before the flare.,Autoland,Automatic Landing
