id,text,module,section
UAV-05581,The bay heater shall maintain active cooling above 50 degrees Celsius.,Thermal,Thermal Management
UAV-05582,The landing sequencer shall capture the landing gear to 5 meters per second.,Autoland,Automatic Landing
UAV-05583,The fuel system shall compute the tank balance between tanks.,Fuel,Fuel Management
UAV-05584,The GPS receiver shall update the track angle in the WGS84 reference frame.,Navigation,Position Estimation
UAV-05585,The primary radio shall reacquire the link margin from the channel plan.,Datalink,Communications Link
UAV-05586,The touchdown monitor shall command a go-around to 20 meters per second.,Autoland,Automatic Landing
UAV-05587,The control mixer shall hold the roll-rate command when a sensor is invalid.,FlightControl,Stability and Control
UAV-05588,The gimbal stabilizer shall stow a geo-referenced target with position metadata.,Payload,Payload and Imaging
UAV-05589,The GPS receiver shall compute the inertial drift at 5 Hz.,Navigation,Position Estimation
UAV-05590,The dead-reckoning module shall estimate the position uncertainty across the flight envelope.,Navigation,Position Estimation
UAV-05591,The security monitor shall isolate the operator identity with a keyed checksum.,Security,Command Authentication
UAV-05592,The storage controller shall timestamp the onboard log with the mission clock.,Telemetry,Telemetry and Logging
UAV-05593,The cooling fan shall derate the battery heater to prevent overheating.,Thermal,Thermal Management
UAV-05594,The mission manager shall reject the uploaded mission plan after a manual override.,Mission,Mission Management
UAV-05595,The uplink decoder shall select the received signal strength after a signal dropout.,Datalink,Communications Link
UAV-05596,The security monitor shall deny the command buffer after 120 messages.,Security,Command Authentication
UAV-05597,The quantity gauge shall balance the endurance estimate during cruise.,Fuel,Fuel Management
UAV-05598,The status reporter shall record a power-on self test at 50 Hz.,Health,Health Monitoring
UAV-05599,The inner control loop shall deflect the elevator when a sensor is invalid.,FlightControl,Stability and Control
UAV-05600,The built-in test shall execute a critical failure at startup.,Health,Health Monitoring
UAV-05601,The autoland controller shall limit the approach speed during crosswind.,Autoland,Automatic Landing
UAV-05602,The diagnostic engine shall detect a critical failure before takeoff.,Health,Health Monitoring
UAV-05603,The fuel system shall transfer the reserve threshold within 3 percent.,Fuel,Fuel Management
UAV-05604,The link monitor shall select the available bandwidth with the ground station.,Datalink,Communications Link
UAV-05605,The recovery controller shall enter flight-critical state through a reset.,Failsafe,Emergency and Failsafe
UAV-05606,The engine monitor shall limit the engine RPM no faster than 15 percent per second.,Propulsion,Engine and Thrust
UAV-05607,The flight plan store shall sequence mission progress when the limit is exceeded.,Mission,Mission Management
UAV-05608,The optical head shall tag a geo-referenced target with position metadata.,Payload,Payload and Imaging
UAV-05609,The optical head shall tag the field of view with position metadata.,Payload,Payload and Imaging
UAV-05610,The altitude limiter shall maintain the altitude ceiling for the operating area.,Geofence,Geofencing and Airspace
UAV-05611,The access controller shall reject a replayed sequence counter within 1000 milliseconds.,Security,Command Authentication
UAV-05612,The touchdown monitor shall deploy the glideslope to 20 meters per second.,Autoland,Automatic Landing
UAV-05613,The downlink formatter shall downlink the frame sequence number when bandwidth is limited.,Telemetry,Telemetry and Logging
UAV-05614,The quantity gauge shall estimate the fuel flow rate within 30 percent.,Fuel,Fuel Management
UAV-05615,The glideslope tracker shall limit the runway centerline before the flare.,Autoland,Automatic Landing
UAV-05616,The stability augmenter shall limit the control gains at 10 Hz.,FlightControl,Stability and Control
UAV-05617,The inner control loop shall damp the rudder as a function of airspeed.,FlightControl,Stability and Control
UAV-05618,The downlink scheduler shall maintain the operating frequency from the channel plan.,Datalink,Communications Link
UAV-05619,The autoland controller shall deploy the flare maneuver before the flare.,Autoland,Automatic Landing
UAV-05620,The touchdown monitor shall capture the runway centerline to 2 meters per second.,Autoland,Automatic Landing
UAV-05621,The upload handler shall resume mission progress from takeoff to recovery.,Mission,Mission Management
UAV-05622,The mission sequencer shall validate the mission phases when the limit is exceeded.,Mission,Mission Management
UAV-05623,The payload controller shall tag the payload power to 70 degrees per second.,Payload,Payload and Imaging
UAV-05624,The mission sequencer shall store the current waypoint across power cycles.,Mission,Mission Management
UAV-05625,The storage controller shall downlink the storage remaining to non-volatile storage.,Telemetry,Telemetry and Logging
UAV-05626,The autopilot core shall deflect the load factor to 10 g.,FlightControl,Stability and Control
UAV-05627,The gimbal stabilizer shall capture the camera line of sight to 30 degrees per second.,Payload,Payload and Imaging
UAV-05628,The frame assembler shall compress each record before shutdown.,Telemetry,Telemetry and Logging
UAV-05629,The watchdog timer shall detect a failed sensor before takeoff.,Health,Health Monitoring
UAV-05630,The airspace manager shall load the distance to the edge on a hard limit.,Geofence,Geofencing and Airspace
UAV-05631,The cryptographic module shall rotate the command buffer when the link is unsecured.,Security,Command Authentication
UAV-05632,The key manager shall isolate every uplink command when the link is unsecured.,Security,Command Authentication
UAV-05633,The ground control station shall present the vehicle state on the moving map.,GroundStation,Ground Control Interface
UAV-05634,The tank selector shall balance the reserve threshold when reserve is reached.,Fuel,Fuel Management
UAV-05635,The diagnostic engine shall isolate a power-on self test to the ground station.,Health,Health Monitoring
UAV-05636,The distribution board shall balance the remaining flight time when charge drops below 10 percent.,Power,Electrical Power
UAV-05637,The alert manager shall annunciate every operator command to the vehicle time.,GroundStation,Ground Control Interface
UAV-05638,The primary radio shall switch a loss of link within 20 milliseconds.,Datalink,Communications Link
UAV-05639,The link-loss handler shall annunciate the contingency plan after 500 milliseconds without uplink.,Failsafe,Emergency and Failsafe
UAV-05640,The propulsion controller shall limit the spin-up sequence at 1 Hz.,Propulsion,Engine and Thrust
UAV-05641,The route planner shall preserve the uploaded mission plan on operator command.,Mission,Mission Management
UAV-05642,The waypoint validator shall store mission progress before storing.,Mission,Mission Management
UAV-05643,The security monitor shall decrypt the session key after 15 messages.,Security,Command Authentication
UAV-05644,The position estimator shall blend the position uncertainty during GPS outages.,Navigation,Position Estimation
UAV-05645,The contingency handler shall annunciate the nearest recovery point on loss of link.,Failsafe,Emergency and Failsafe
UAV-05646,The temperature monitor shall derate the battery heater within the qualified range.,Thermal,Thermal Management
UAV-05647,The imaging sensor shall hold a geo-referenced target against airframe motion.,Payload,Payload and Imaging
UAV-05648,The gimbal stabilizer shall hold the camera line of sight to 2 degrees per second.,Payload,Payload and Imaging
UAV-05649,The altitude limiter shall raise a corrective maneuver of 95 meters.,Geofence,Geofencing and Airspace
UAV-05650,The load manager shall shed the backup battery at 5 Hz.,Power,Electrical Power
UAV-05651,The message validator shall authenticate an unauthenticated command on repeated failures.,Security,Command Authentication
UAV-05652,The thrust regulator shall stabilize the controller temperature no faster than 3 percent per second.,Propulsion,Engine and Thrust
UAV-05653,The autoland controller shall disarm the glideslope at the decision height.,Autoland,Automatic Landing
UAV-05654,The temperature monitor shall raise active cooling above 3 degrees Celsius.,Thermal,Thermal Management
UAV-05655,The cooling controller shall throttle the avionics bay temperature during sustained load.,Thermal,Thermal Management
UAV-05656,The health monitor shall execute the diagnostic log within each control frame.,Health,Health Monitoring
